page,id,title,url,path,header_image_url,annotation_count,pyongs_count,primaryartist_id,primaryartist_name,primaryartist_url,primaryartist_imageurl
60,2963703,Salam E Akhar,https://genius.com/Ehsan-khajehamiri-salam-e-akhar-lyrics,/Ehsan-khajehamiri-salam-e-akhar-lyrics,https://images.genius.com/070527aa337ce9fe6305e16bc213b301.800x800x1.jpg,0,,491279,Ehsan Khajehamiri,https://genius.com/artists/Ehsan-khajehamiri,https://images.genius.com/8e0eb82d9157eb1ad891c65e7deb2d2d.467x467x1.jpg
60,2832060,19. Salvamento,https://genius.com/Manuel-de-jesus-galvan-19-salvamento-annotated,/Manuel-de-jesus-galvan-19-salvamento-annotated,https://images.genius.com/c1feda805a2715cc43694bd621515a13.1000x664x1.jpg,0,,640674,Manuel de Jesús Galván,https://genius.com/artists/Manuel-de-jesus-galvan,https://assets.genius.com/images/default_avatar_300.png?1491928287
60,2075872,Salyame,https://genius.com/Panteon-rococo-salyame-lyrics,/Panteon-rococo-salyame-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,98394,Panteon Rococo,https://genius.com/artists/Panteon-rococo,https://assets.genius.com/images/default_avatar_300.png?1491928287
60,1859783,Salamandra,https://genius.com/Ana-torroja-y-miguel-bose-salamandra-lyrics,/Ana-torroja-y-miguel-bose-salamandra-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,404159,Ana Torroja Y Miguel Bose,https://genius.com/artists/Ana-torroja-y-miguel-bose,https://assets.genius.com/images/default_avatar_300.png?1491928287
60,1836446,Salvame,https://genius.com/Fangoria-salvame-lyrics,/Fangoria-salvame-lyrics,https://images.genius.com/1c4ba7725c23049ac44333b135e9d8bb.1000x1000x1.jpg,1,,363886,Fangoria,https://genius.com/artists/Fangoria,https://images.genius.com/1c4ba7725c23049ac44333b135e9d8bb.1000x1000x1.jpg
60,1811273,Salgamos de Aqui,https://genius.com/San-pascualito-rey-salgamos-de-aqui-lyrics,/San-pascualito-rey-salgamos-de-aqui-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,367787,San Pascualito Rey,https://genius.com/artists/San-pascualito-rey,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,1560838,Il salame,https://genius.com/Lucio-battisti-il-salame-lyrics,/Lucio-battisti-il-salame-lyrics,https://images.genius.com/c481554f3681d436fa1f7ec752fd45a8.995x1000x1.jpg,1,,353417,Lucio Battisti,https://genius.com/artists/Lucio-battisti,https://images.genius.com/2ab512cf8e6dd3fcac9fc8f769d020ed.768x768x1.jpg
61,1322770,Hero,https://genius.com/Salamandra-hero-lyrics,/Salamandra-hero-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,364109,Salamandra,https://genius.com/artists/Salamandra,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,1307221,Salamander,https://genius.com/Jethro-tull-salamander-lyrics,/Jethro-tull-salamander-lyrics,https://images.genius.com/e7337f5763130a4a3c83b78dc0d0c2a6.300x300x1.jpg,1,,64699,Jethro Tull,https://genius.com/artists/Jethro-tull,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,988499,Prelude,https://genius.com/Salamandra-prelude-lyrics,/Salamandra-prelude-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,364109,Salamandra,https://genius.com/artists/Salamandra,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,984712,Salam,https://genius.com/Axel-bauer-salam-lyrics,/Axel-bauer-salam-lyrics,https://images.genius.com/a6a8b47b1e14382cec2af3fcd152b72d.600x595x1.jpg,1,,354321,Axel Bauer,https://genius.com/artists/Axel-bauer,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,967867,Warriors,https://genius.com/Salamandra-warriors-lyrics,/Salamandra-warriors-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,364109,Salamandra,https://genius.com/artists/Salamandra,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,964203,La Salamandra,https://genius.com/Babasonicos-la-salamandra-lyrics,/Babasonicos-la-salamandra-lyrics,https://images.genius.com/8d9f015d980c135613c4966b69e93f63.224x224x1.jpg,1,,344562,Babasónicos,https://genius.com/artists/Babasonicos,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,931441,Sálvame,https://genius.com/Obk-salvame-lyrics,/Obk-salvame-lyrics,https://images.genius.com/cee279c17cb6bd8ab6ccbf15c634de60.945x945x1.jpg,1,,357376,OBK,https://genius.com/artists/Obk,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,906354,Sálvame,https://genius.com/Efecto-mariposa-salvame-lyrics,/Efecto-mariposa-salvame-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,357803,Efecto Mariposa,https://genius.com/artists/Efecto-mariposa,https://assets.genius.com/images/default_avatar_300.png?1491928287
61,899070,Unchained Land,https://genius.com/Salamandra-unchained-land-lyrics,/Salamandra-unchained-land-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,364109,Salamandra,https://genius.com/artists/Salamandra,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,887439,Opettelen Salaa,https://genius.com/Aikakone-opettelen-salaa-lyrics,/Aikakone-opettelen-salaa-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,361248,Aikakone,https://genius.com/artists/Aikakone,https://assets.genius.com/images/default_avatar_300.png?1491928287
62,881220,Salgamos A La Calle,https://genius.com/Man-ray-salgamos-a-la-calle-lyrics,/Man-ray-salgamos-a-la-calle-lyrics,https://assets.genius.com/images/default_cover_image.png?1491928287,1,,359308,Man Ray,https://genius.com/artists/Man-ray,https://assets.genius.com/images/default_avatar_300.png?1491928287
